Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1,301.455
2,301.09
3,300.465
4,302.135
5,303.545
6,302.425
7,302.42
8,301.5
9,302.87
10,301.845
11,302.525
12,301.3
13,301.935
14,301.785
15,302.485
16,301.54
17,301.93
18,301.53
19,302.71
20,301.815
21,303.265
22,301.94
23,302.645
24,301.705
25,302.4
26,301.41
27,302.065
28,301.745
29,301.235
30,302.14
31,302.97
32,302.625
33,303.18
34,302.04
35,303.68
36,303.42
37,303.425
38,303.035
39,303.11
40,303.02
41,304.545
42,303.55
43,303.84
44,304.815
45,304.61
46,305.135
47,306.28
48,305.47
49,306.54
50,305.9
51,306.825
52,307.56
53,307.49
54,308.26
55,307.88
56,307.755
57,308.345
58,308.465
59,309.7
60,308.35
61,309.405
62,309.245
63,308.85
64,308.92
65,309.14
66,308.85
67,309.24
68,308.735
69,309.715
70,309.29
71,309.195
72,309.085
73,309.64
74,309.4
75,309.83
76,309.65
77,309.925
78,310.24
79,311.49
80,310.835
81,311.475
82,310.66
83,310.395
84,311.93
85,312.2
86,311.1
87,311.255
88,310.445
89,311.26
90,311.12
91,311.92
92,311.16
93,312.18
94,312.245
95,312.505
96,312.38
97,312.955
98,311.765
99,312.95
100,312.95
101,312.4
102,313.09
103,312.795
104,312.5
105,313.49
106,312.035
107,313.635
108,312.195
109,314.01
110,313.065
111,313.105
112,312.81
113,314.59
114,313.155
115,313.75
116,312.985
117,313.615
118,313.21
119,312.52
120,312.535
121,313.075
122,312.13
123,312.19
124,312.675
125,311.93
126,312.145
127,312.335
128,312.615
129,312.61
130,312.115
131,312.895
132,312.49
133,313.27
134,312.045
135,313.46
136,311.89
137,313.035
138,312.435
139,313.255
140,313.25
141,313.25
142,313.25
143,313.02
144,312.435
145,313.82
146,312.6
147,313.465
148,313.865
149,313.68
150,313.03
151,313.405
152,313.615
153,313.685
154,313.43
155,314.38
156,313.61
157,314.785
158,314.125
159,314.68
160,313.95
161,315.02
162,315.115
163,314.81
164,314.63
165,314.765
166,314.945
167,316.905
168,316.59
169,317.135
170,317.17
171,318.16
172,319.15
173,320.575
174,319.62
175,320.31
176,320.48
177,321.27
178,320.325
179,321.305
180,318.915
181,318.935
182,318.285
183,317.4
184,316.505
185,317.35
186,316.08
187,315.435
188,314.99
189,314.56
190,314.33
191,313.11
192,314.59
193,313.68
194,313.59
195,313.915
196,312.08
197,313.435
198,313.64
199,314.04
200,314.025
201,314.545
202,314.1
203,314.945
204,314.55
205,314.83
206,313.73
207,313.495
208,313.375
209,314.085
210,312.02
211,313.6
212,313.245
213,312.455
214,313.285
215,313.51
216,312.455
217,313.54
218,313.085
219,313.09
220,313.5
221,313.795
222,312.91
223,313.995
224,312.63
225,311.99
226,312.48
227,312.93
228,313.295
229,313.9
230,313.26
231,313.525
232,312.8
233,314.25
234,312.27
235,313.58
236,312.98
237,313.985
238,313.755
239,313.78
240,313.535
241,314.18
242,313.17
243,314.585
244,313.485
245,314.36
246,314.82
247,314.57
248,314.27
249,314.435
250,313.755
251,315.67
252,314.655
253,314.255
254,315.42
255,315.225
256,315.945
257,316.245
258,314.81
259,316.4
260,316.255
261,315.885
262,314.565
263,315.785
264,314.675
265,315.28
266,314.045
267,314.965
268,314.105
269,314.38
270,313.94
271,314.075
272,313.86
273,313.91
274,314.37
275,314.145
276,314.455
277,315.075
278,315.35
279,315.68
280,315.15
281,315.685
282,313.595
283,315.06
284,313.935
285,315.585
286,315.105
287,315.55
288,314.55
289,315.26
290,314.885
291,315.7
292,314.49
293,314.67
294,314.025
295,314.665
296,314.02
297,314.645
298,313.14
299,314.79
300,314.055
301,312.81
302,313.605
303,314.26
304,313.7
305,312.63
306,313.51
307,312.94
308,311.99
309,311.92
310,312.54
311,312.38
312,312.335
313,313.335
314,312.76
315,312.625
316,312.875
317,312.98
318,312.84
319,312.6
320,312.79
321,313.405
322,313.505
323,314.285
324,313.795
325,313.575
326,313.525
327,314
328,313.245
329,313.475
330,313.49
331,312.585
332,312.23
333,313.835
334,313.055
335,313.97
336,313.085
337,313.41
338,312.97
339,313.845
340,312.89
341,313.77
342,313.09
343,315.55
344,314.03
345,313.015
346,313.51
347,313.6
348,312.825
349,313.025
350,312.85
351,313.74
352,312.755
353,314.075
354,313.01
355,313.885
356,313.91
357,314.05
358,314.095
359,315
360,313.59
361,314.135
362,314.46
363,314.12
364,313.475
365,314.645
366,314.65
367,314.255
368,314.53
369,315.415
370,315.33
371,316.23
372,316.1
373,315.12
374,315.1
375,315.95
376,314.595
377,314.865
378,313.34
379,314.315
380,314.475
381,314.18
382,314.23
383,315.315
384,314.12
385,314.02
386,314.02
387,314.705
388,314.09
389,314.725
390,313.97
391,314.24
392,313.915
393,314.06
394,313.5
395,314.06
396,313.825
397,315.13
398,313.88
399,314.78
400,313.76
401,313.1
402,313.435
403,314.635
404,314.195
405,313.825
406,314.32
407,314.485
408,314.66
409,315.03
410,315.67
411,316.46
412,315.695
413,317.275
414,317.325
415,317.365
416,317.145
417,318.17
418,317.8
419,317.415
420,317.53
421,317.755
422,316.37
423,316.965
424,315.455
425,315.705
426,315.33
427,315.435
428,315.505
429,315.42
430,315.165
431,315.725
432,314.735
433,315.17
434,314.245
435,314.645
436,313.93
437,314.04
438,312.93
439,313.525
440,313.5
441,313.925
442,313.145
443,313.28
444,314.275
445,313.655
446,314.78
447,313.28
448,314.1
449,313.665
450,313.515
451,313.095
452,313.28
453,313.91
454,313.13
455,313.045
456,313.365
457,313.1
458,313.09
459,314.03
460,313.67
461,313.715
462,313.535
463,313.435
464,313.79
465,313.99
466,313.57
467,313.49
468,312.95
469,314.12
470,313.635
471,314.37
472,313.85
