Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1,303.59
2,304.07
3,302.355
4,304.65
5,304.075
6,304.98
7,303.88
8,305.42
9,303.5
10,304.525
11,303.725
12,304.485
13,302.46
14,303.71
15,303.465
16,303.91
17,303.545
18,304.215
19,304.61
20,304.235
21,303.46
22,304.705
23,303.445
24,304.98
25,303.26
26,304.465
27,303.9
28,304.03
29,304.975
30,306.335
31,305.865
32,307.74
33,308.325
34,308.675
35,309.885
36,311.005
37,311.76
38,313.155
39,313.9
40,315.325
41,317.48
42,319.475
43,321.385
44,324.32
45,326.29
46,329.245
47,332.335
48,335.475
49,338.37
50,341.535
51,344.965
52,347.935
53,350.315
54,353.92
55,354.115
56,356.755
57,359.015
58,361.24
59,360.82
60,363.805
61,364.175
62,364.75
63,364.59
64,366.195
65,366.955
66,368.855
67,368.975
68,370.91
69,370.37
70,372.915
71,372.08
72,373.575
73,374.93
74,375.365
75,376.93
76,378.44
77,379.095
78,381.985
79,379.875
80,383.35
81,385.52
82,385.305
83,387.875
84,388.725
85,389.855
86,392.535
87,393.06
88,395.84
89,398.085
90,398.76
91,398.51
92,401.865
93,403.445
94,404.815
95,405.495
96,407.145
97,407.985
98,409.9
99,410.665
100,411.63
101,410.2
102,412.43
103,413.05
104,412.11
105,412.255
106,413.675
107,414.38
108,415.29
109,415.71
110,416.69
111,416.41
112,416.44
113,417.845
114,418.485
115,417.65
116,419.25
117,418.72
118,418.8
119,416.33
120,416.325
121,416.825
122,416.31
123,415.71
124,416.9
125,416.09
126,416.825
127,416.435
128,416.885
129,417.58
130,417.47
131,418.03
132,418.115
133,418.635
134,420.49
135,419.68
136,420.625
137,421.225
138,421.58
139,421.85
140,422.39
141,422.92
142,423.93
143,422.7
144,423.61
145,423.77
146,424.26
147,423.84
148,423.61
149,424.72
150,424.975
151,424.115
152,424.54
153,425.625
154,425.15
155,425.195
156,426.6
157,424.64
158,425.665
159,425.34
160,425.67
161,426
162,427.215
163,425.745
164,427.25
165,426.795
166,429.335
167,429.025
168,431.71
169,431.995
170,433.935
171,434.14
172,436.335
173,436.64
174,439.765
175,439.025
176,439.765
177,439.68
178,440.65
179,439.55
180,439
181,436.265
182,435.115
183,433.415
184,431.985
185,430.68
186,431.125
187,429.305
188,427.125
189,426.83
190,426.84
191,425.945
192,425.95
193,425.685
194,425.765
195,425.675
196,425.04
197,425.62
198,425.65
199,424.805
200,427.36
201,426.21
202,426.605
203,426.07
204,428.345
205,427.085
206,428.36
207,427.31
208,426.975
209,427.585
210,426.515
211,426.615
212,427.795
213,426.665
214,426.99
215,425.9
216,427.535
217,425.925
218,425.745
219,425.68
220,426.625
221,426.76
222,427.34
223,426.485
224,426.78
225,426.235
226,425.845
227,427.205
228,427.73
229,426.485
230,428.125
231,428.575
232,428.68
233,426.78
234,430.18
235,429.035
236,429.895
237,429.16
238,430.48
239,429.56
240,431.02
241,431.585
242,431.16
243,431.915
