Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1,303.665
2,303.32
3,302.57
4,303.44
5,304.075
6,302.955
7,304.775
8,303.14
9,304.43
10,303.19
11,303.865
12,303.905
13,303.145
14,303.57
15,303.14
16,303.93
17,303.845
18,302.945
19,304.63
20,302.665
21,303.475
22,303.825
23,304.07
24,303.07
25,303.48
26,303.455
27,304.115
28,304.035
29,306.595
30,306.95
31,307.79
32,308.68
33,311.485
34,311.38
35,313.57
36,314.145
37,316.17
38,317.83
39,319.655
40,322.805
41,325.58
42,327.715
43,332.635
44,335.535
45,340.82
46,343.655
47,348.89
48,353.47
49,357.3
50,362
51,366.575
52,370.955
53,374.835
54,377.92
55,381.265
56,384.045
57,387.49
58,388.665
59,390.88
60,393.43
61,394.59
62,394.93
63,397.11
64,397.035
65,399.215
66,400.58
67,403.145
68,403.42
69,404.265
70,404.44
71,406.715
72,407.5
73,410.08
74,410.755
75,412.47
76,413.77
77,416.23
78,417.13
79,420.005
80,421.615
81,422.745
82,424.34
83,427.695
84,428.305
85,430.54
86,433.515
87,435.35
88,437.115
89,438.875
90,440.455
91,441.865
92,444.265
93,446.915
94,449.17
95,450.48
96,451.37
97,453.3
98,454.98
99,456.03
100,457.635
101,458.24
102,458.89
103,459.255
104,459.495
105,460.97
106,461.305
107,462.62
108,462.8
109,463.98
110,465.305
111,465.53
112,466.57
113,469.595
114,468.395
115,470.105
116,469.17
117,470.11
118,467.91
119,468.245
120,466.95
121,466.585
122,465.045
123,464.83
124,464.355
125,465.395
126,466.775
127,466.375
128,466.135
129,467.785
130,468.035
131,469.1
132,468.995
133,471.49
134,471.17
135,472.46
136,472.97
137,473.735
138,473.425
139,474.76
140,475.37
141,476.42
142,476.37
143,477.215
144,476.92
145,478.085
146,478.445
147,478.885
148,479.55
149,479.84
150,479.745
151,479.945
152,480.815
153,480.97
154,481.075
155,482.44
156,481.75
157,481.845
158,482.045
159,483.74
160,482.685
161,484.85
162,485.195
163,485.455
164,484.87
165,486.24
166,488.545
167,490.165
168,491.735
169,496.4
170,497.36
171,501.48
172,503.25
173,506.615
174,509.715
175,510.105
176,512.355
177,514.845
178,517.335
179,516.495
180,514.805
181,509.565
182,504.445
183,501.9
184,498.345
185,498.06
186,495.775
187,493.005
188,490.465
189,486.51
190,486.525
191,485.34
192,485.855
193,484.445
194,484.03
195,482.985
196,482.405
197,482.52
198,482.085
199,482.51
200,482.99
201,484.13
202,483.505
203,486.195
204,486.125
205,486.265
206,487.915
207,487.895
208,486.635
209,486.325
210,485.59
211,485.8
212,484.81
213,485.115
214,485.135
215,483.695
216,483.115
217,484.705
218,484.575
219,483.6
220,482.85
221,484.54
222,483.78
223,483.71
224,483.24
225,483.675
226,483.02
227,485.58
228,485.745
229,486.115
230,484.97
231,486.62
232,486.285
233,488.26
234,488.215
235,489.33
236,490.165
237,489.525
238,491.09
239,490.735
240,490.335
241,492.51
242,491.99
243,493.455
244,494.565
245,495.21
246,496.88
247,497.18
248,496.945
249,497.745
250,497.23
251,500.675
252,499.98
253,501.16
254,503.08
255,502.545
256,503.135
257,506.31
258,504.84
259,506.565
260,505.7
261,506.18
262,504.38
263,504.855
264,503.235
265,502.74
266,500.865
267,501.265
268,502.605
269,501.74
270,501.595
271,501.745
272,502.46
273,502.795
274,503.47
275,504.57
276,503.78
277,506.39
278,509.46
279,510.785
280,510.57
281,509.06
282,505.45
283,503.6
284,503.7
285,504.47
286,505.745
287,507.955
288,509.245
289,510.875
290,511.005
291,513.16
292,513.7
293,512.33
294,512.14
295,512.68
296,512.915
297,512.945
298,511.605
299,510.66
300,510.945
301,509.97
302,509.1
303,507.97
304,507.5
305,507.3
306,507.75
307,505.56
308,505.505
309,504.59
310,507.78
311,505.265
312,507.135
313,507.215
314,506.3
315,506.41
316,507.065
317,506.97
318,508.475
319,507.79
320,508.4
321,507.93
322,508.78
323,510.355
324,508.465
325,510.775
326,512
327,511.42
328,510.69
329,512.44
330,511.06
331,510.965
332,509.6
333,510.765
334,509.55
335,510.455
336,509.695
337,511.045
338,511.515
339,513.42
340,512.365
341,512.32
342,512.715
343,514.895
344,514.295
345,515.35
346,514.73
347,515.645
348,514.85
349,514.28
350,515.48
351,515.985
352,517.015
353,516.915
354,515.925
355,519.555
356,518.545
357,519.215
358,520.52
359,520.905
360,520.465
361,520.405
362,520.015
363,520.595
364,521.265
365,522.04
366,522.245
367,522.54
368,523.58
369,526.15
370,526.07
371,529.92
372,532.585
373,532.95
374,533.48
375,532.995
376,530.565
377,529.835
378,528.255
379,527.9
380,527.505
381,528.855
382,529.7
383,529.765
384,530.545
385,531.78
386,531.405
387,530.09
388,530.67
389,530.1
390,529.5
391,529.76
392,530.775
393,531.14
394,531.175
395,530.545
396,529.69
397,531.015
398,530.32
399,532.1
400,531.035
401,530.81
402,532.37
403,532.51
404,532.085
405,533.475
406,533.705
407,534.035
408,534.17
409,538.2
410,539.255
411,542.805
412,544.605
413,548.85
414,551.635
415,551.97
416,555.375
417,557.3
418,556.72
419,558.695
420,556.73
421,555.1
422,554.37
423,552.02
424,550.245
425,548.685
426,547.155
427,545.795
428,546.305
429,545.535
430,546.77
431,547.035
432,546.205
433,545.17
434,544.92
435,545.095
436,542.24
437,544.24
438,541.35
439,541.345
440,539.205
441,542.43
442,540.78
443,541.17
444,540.88
445,542.005
446,541.525
447,540.245
448,541.07
449,541.36
450,541.08
451,542.775
452,542.33
453,540.85
454,541.485
455,542.33
456,541.74
457,544.12
458,541.245
459,543.825
460,545.295
461,544.585
462,545.8
463,545.85
464,545.41
465,546.37
466,545.65
467,547.52
468,547.67
469,547.905
470,549.2
471,551.67
472,550.49
473,551.24
474,552.595
475,554.58
476,555.125
477,557.33
478,556.865
479,556.82
480,553.65
481,551.895
482,552.235
483,552.385
484,553.4
485,552.98
486,553.855
487,554.04
488,554.695
489,555.385
490,556.625
491,559.915
492,563.86
493,565.39
494,568.375
495,568.565
496,565.56
497,564.81
498,561.795
499,562.91
500,562.23
501,559.62
502,560.69
503,561.255
504,561.41
505,561.94
506,559.935
507,561.345
508,561.115
509,561.855
510,561.795
511,561.455
512,562.215
513,561.23
514,563.18
515,562.61
516,562.505
517,565.31
518,563.945
519,565.78
520,567.215
521,569.44
522,571.96
523,575.175
524,578.845
525,580.56
526,581.695
527,584.41
528,585.935
529,588.525
530,588.42
531,592.74
532,594.55
533,596.95
534,594.655
535,592.71
536,584.225
537,579.195
538,574.795
539,572.1
540,569.935
541,569.975
542,569.37
543,568.385
544,567.3
545,567.795
546,567.36
547,567.545
548,567.87
549,569.33
550,568.42
551,568.39
552,570.5
553,570.175
554,571.7
555,571.9
556,573.02
557,572.36
558,573.345
559,573.51
560,573.25
561,575.17
562,573.615
563,575.11
564,573.735
565,573.665
566,573.98
567,575.065
568,573.705
569,573.97
570,573.705
571,574.025
572,573.825
573,571.37
574,572.605
575,573.945
576,574.17
577,573.02
578,572.725
579,573.015
580,574.495
581,575.94
582,575.12
583,576.015
584,576.82
585,577.085
586,576.395
587,578.62
588,579.17
589,580.525
590,579.715
591,581.245
592,579.735
593,581.23
594,579.655
595,580.155
596,579.695
597,579.275
598,579.185
599,579.365
600,578.89
601,578.895
602,578.11
603,578.465
604,579.835
605,577.805
606,579.125
607,578.765
608,578.73
609,578.49
610,578.71
611,579.82
612,579.545
613,580.835
614,580.365
615,582.84
616,583.85
617,583.905
618,584.03
619,584.035
620,583.575
621,583.865
622,585.57
623,585.945
624,583.96
625,585.24
626,585.275
627,585.93
628,586.1
629,584.54
630,585.235
631,586.275
632,584.96
633,584.215
634,583.825
635,583.53
636,583.17
637,582.635
638,581.725
639,582.14
640,581.9
641,580.855
642,581.705
643,583.005
644,582.17
645,582.445
646,584.78
647,585.34
648,584.865
649,587.72
650,585.37
651,588.545
652,588.155
653,590.805
654,589.185
655,589.94
