Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
529,689.56
530,693.435
531,697.505
532,700.34
533,704.415
534,703.12
535,694.64
536,683.205
537,675.735
538,668.95
539,664.37
540,660.635
541,658.21
542,657.12
543,655.25
544,654.75
545,653.855
546,654.925
547,654.12
548,653.76
549,653
550,654.135
551,654.415
552,654.53
553,656.43
554,655.985
555,655.845
556,657.745
557,656.015
558,657.135
559,658.78
560,657.06
561,659.72
562,658.54
563,657.345
564,657.965
565,657.12
566,657.295
567,656.715
568,655.895
569,656.675
570,655.39
571,655.195
572,654.595
573,653.405
574,652.355
575,652.545
576,652.38
577,651.74
578,652.32
579,653.725
580,652.96
581,652.97
582,654.635
583,655.295
584,654.925
585,655.625
586,655.81
587,657.55
588,656.04
589,658.325
590,658.34
591,657.85
592,657.57
593,659.91
594,657.665
595,657.715
596,658.685
597,657.115
598,656.525
599,655.53
600,654.93
601,655.16
602,652.98
603,654.325
604,653.61
605,653.62
606,651.68
607,652.345
608,652.12
609,652.64
610,652.44
611,653.415
612,653.24
613,654.125
614,653.725
615,655.155
616,654.7
617,655.81
618,656.13
619,657.135
620,657.78
621,655.435
622,656.975
623,656.94
624,656.02
625,657.285
626,655.455
627,656.085
628,656.275
629,656.405
630,655.94
631,655.34
632,652.435
633,653.68
634,654.225
635,653.765
636,651.38
637,650.425
638,650.53
639,648.81
640,648.27
641,648.13
642,649.815
643,649.52
644,648.595
645,649.44
646,651.03
647,652.29
648,650.765
649,653.63
650,653.405
651,652.905
652,654.66
653,655.25
654,654.485
655,654.265
656,655.325
657,655.89
658,655.06
659,654.6
660,652.935
661,653.115
662,652.76
663,651.435
664,650.84
665,652.01
666,650.705
667,649.675
668,647.875
669,649.5
670,647.42
671,648.83
672,648.505
673,647.53
674,647.98
675,648.02
676,648.32
677,648.215
678,649.685
679,649.165
680,650.645
681,651.705
682,650.38
683,653.885
684,653.455
685,652.595
686,653.68
687,652.74
688,652.705
689,652.175
690,650.545
691,649.605
692,647.535
693,647.77
694,646.51
695,646.66
696,642.91
697,642.58
698,640.22
699,641.495
700,640.02
701,639.535
702,639.53
703,640.265
704,639.38
705,640.115
706,639.025
707,641.635
708,642.16
709,642.6
710,645.015
711,644.84
712,645.395
713,644.31
714,645.115
715,647.625
716,647.435
717,648.625
718,648.205
719,648.52
720,648.99
721,647.445
722,647.115
723,648.355
724,647.375
725,646.025
726,644.95
727,644.285
728,643.775
729,643.41
730,642.545
731,642.81
732,641.88
733,641.53
734,639.865
735,639.04
736,640.87
737,640.395
738,638.745
739,640.77
740,641.835
741,642.465
742,642.06
743,644.015
744,644.815
745,646.09
746,647.665
747,648.02
748,647.32
749,646.385
750,647.76
751,645.9
752,646.94
753,645.535
754,645.84
755,643.89
756,643.36
757,642.405
758,641.085
759,639.415
760,639.76
761,637.17
762,635.27
763,635.155
764,633.92
765,632.72
766,631.255
767,629.085
768,628.02
769,628.15
770,627.41
771,627.15
772,625.495
773,625.965
774,625.855
775,626.06
776,626.53
777,627.75
778,627.865
779,628.95
780,629.105
781,629.44
782,631.175
783,632.125
784,633.9
785,634.58
786,634.67
787,635.81
788,635.6
789,635.255
790,636.845
791,636.435
792,633.925
793,635.09
794,633.055
795,633.09
796,632.035
797,629.41
798,629.715
799,628.635
800,625.51
801,624.12
802,624.29
803,622.505
804,621.935
805,621.325
806,622.095
807,620.705
808,619.535
809,620.66
810,619.12
811,620.435
812,619.31
813,622.345
814,621.555
815,623.635
816,623.79
817,624.225
818,623.74
819,624.475
820,625.72
821,626.24
822,625.66
823,626.67
824,626.69
825,624.205
826,625.74
827,624.99
828,623.62
829,623.255
830,621.15
831,621.56
832,619.305
833,620.98
834,618.245
835,619.4
836,618.315
837,618.52
838,617.65
839,618.17
840,618
841,620.075
842,618.87
843,621.11
844,619.92
845,619.345
846,619.39
847,617.915
848,617.74
849,617.335
850,615.015
851,616.135
852,615.83
853,616.35
854,616.365
855,615.55
856,616.74
857,617.6
858,617.75
859,617.275
860,616.995
861,618.765
862,619.88
863,618.94
864,618.73
865,618.7
866,617.185
867,616.82
868,615.97
869,614.885
870,612.21
871,612.255
872,608.77
873,609.81
874,607.29
875,606.845
876,603.85
877,602.58
878,602.955
879,600.42
880,599.06
881,598.345
882,596.695
883,596.575
884,593.92
885,596.145
886,594.835
887,596.2
888,596.155
889,597.78
890,597.375
891,598.115
892,599.46
893,599.6
894,600.01
895,603.235
896,602.92
897,602.845
898,602.405
899,603.015
900,602.215
901,603.77
902,602.94
903,602.555
904,602
905,601.675
906,599.145
907,600.98
908,598.01
909,598
910,596.465
911,595.055
912,592.455
913,593.26
914,589.61
915,589.76
916,589.425
917,589.35
918,588.225
919,588.89
920,587.185
921,588.085
922,588.345
923,589.615
924,588.37
925,589.55
926,591.33
927,591.09
928,592.55
929,593.01
930,594.14
931,596.135
932,595.065
933,595.525
934,596.845
935,597.005
936,597.74
937,598.125
938,598.47
939,597.63
940,598.63
941,599.905
942,598.025
943,596.905
944,596.445
945,596.635
946,595.035
947,594.3
948,594.445
949,593.89
950,591.575
951,590.705
952,589.19
953,587.755
954,588.475
955,587.925
956,585.15
957,585.205
958,585.965
959,584.75
960,583.365
961,583.54
962,581.895
963,582.925
964,581.28
965,582.185
966,582.255
967,582.82
968,583.595
969,586.655
970,586.14
971,588.48
972,589.635
973,592.25
974,596.925
975,599.225
976,602.27
977,607.425
978,611.805
979,617.725
980,623.385
981,629.005
982,634.69
983,640.525
984,643.915
985,650.385
986,653.595
987,658.545
988,662.44
989,664.91
990,665.38
991,664.51
992,661.94
993,661.52
994,659.305
995,656.57
996,650.69
997,648.56
998,645.035
999,643.645
1000,640.835
1001,638.225
1002,634.42
1003,632.205
1004,628.705
1005,629.355
1006,626.205
1007,626.975
1008,624.31
1009,621.93
1010,616.885
1011,615.82
1012,611.115
1013,609.745
1014,605.73
1015,604.155
1016,602.615
1017,599.53
1018,596.59
1019,596.295
1020,594.775
1021,594.03
1022,591.975
1023,591.55
1024,590.68
1025,591.025
1026,590.18
1027,590.045
1028,589.755
1029,590.11
1030,587.57
1031,586.38
1032,582.43
1033,580
1034,577.755
1035,575.105
1036,571.96
1037,568.855
1038,566.205
1039,562.885
1040,560.025
1041,557.58
1042,555.715
1043,553.54
1044,552.695
1045,550.73
1046,549.015
1047,548.82
1048,547.95
1049,547.9
1050,547.42
1051,548.16
1052,547.33
1053,548.725
1054,548.01
1055,550.79
1056,550.455
1057,551.285
1058,552.9
1059,554.915
1060,555.6
1061,557.53
1062,557.535
1063,558.72
1064,558.57
1065,559.18
1066,559.405
1067,560.1
1068,559.435
1069,558.02
1070,556.185
1071,556.77
1072,555.245
1073,554.52
1074,553.165
1075,552.35
1076,549.93
1077,549.01
1078,547.62
1079,545.5
1080,543.44
1081,543.295
1082,542.35
1083,540.49
1084,539.815
1085,537.12
1086,536.385
1087,534.57
1088,534.085
1089,532.515
1090,531.055
1091,531.6
1092,529.48
1093,528.62
1094,529.095
1095,529.175
1096,527.33
1097,527.9
1098,526.88
1099,526.82
1100,526.53
1101,527.245
1102,526.08
1103,527.335
1104,526.595
1105,526.9
1106,526.33
1107,527.23
1108,527.39
1109,530.085
1110,529.065
1111,529.64
1112,529.56
1113,531.145
1114,531.245
1115,533.18
1116,533.515
1117,534.715
1118,535.525
1119,535.62
1120,534.915
1121,533.55
1122,533.055
1123,533.13
1124,530.005
1125,529.49
1126,527.15
1127,527.465
1128,524.795
1129,524.57
1130,521.27
1131,522.7
1132,519.1
1133,516.935
1134,516.45
