Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
364,358.23
365,357.825
366,359.565
367,360.6
368,361.135
369,362.925
370,363.9
371,366.265
372,365.92
373,365.66
374,364.9
375,362.615
376,361.43
377,361.01
378,359.29
379,359.69
380,359.465
381,359.275
382,359.68
383,361.445
384,359.6
385,359.295
386,358.47
387,358.945
388,357.49
389,357.71
390,357.855
391,357.815
392,357.755
393,358.205
394,357.34
395,358.545
396,357.875
397,357.495
398,358.97
399,358.865
400,358.115
401,357.55
402,356.86
403,358.045
404,356.825
405,357.87
406,358.02
407,358.915
408,361.335
409,362.905
410,364.275
411,368.805
412,370.415
413,372.575
414,375.075
415,374.61
416,375.575
417,377.42
418,375.77
419,376.235
420,373.635
421,371.725
422,369.345
423,369.61
424,366.87
425,366.415
426,365.045
427,365.69
428,363.985
429,364.915
430,364.31
431,363.575
432,362.71
433,362.645
434,360.7
435,360.2
436,359.275
437,358.86
438,356.68
439,357.57
440,356.795
441,357.05
442,356.3
443,357.31
444,356.975
445,356.675
446,356.12
447,356.125
448,355.585
449,356.23
450,355.395
451,356.66
452,355.09
453,356.02
454,356.815
455,356.03
456,356.025
457,356.21
458,355.5
459,356.025
460,356.25
461,356.14
462,356.41
463,356.075
464,357.32
465,356.925
466,355.635
467,357.465
468,357.585
469,357.54
470,358.195
471,359.145
472,359.67
473,360.76
474,360.355
475,362.925
476,362.2
477,363.61
478,361.005
479,360.285
480,358.185
481,359.44
482,358.32
483,358.805
484,358.49
485,358.22
486,358.175
487,360.065
488,360.7
489,362.41
490,364.645
491,366.805
492,367.93
493,367.69
494,368.07
495,366.515
496,365.525
497,364.23
498,362.765
499,362.005
500,361.745
501,360.965
502,359.54
503,360.875
504,359.615
505,359.675
506,359.31
507,360.06
508,359.755
509,360.025
510,360.805
511,359.75
512,359.79
513,360.095
514,359.245
515,361.095
516,361.58
517,361.825
518,362.205
519,363.89
520,365.285
521,366.765
522,368.765
523,371.465
524,372.145
525,373.82
526,375.83
527,377.95
528,378.5
529,380.625
530,382.03
531,384.245
532,383.175
533,380.485
534,377.655
535,374.555
536,369.47
537,366.7
538,363.845
539,362.26
540,362.335
541,361.15
542,360.45
543,360.25
544,360.35
545,360.735
546,358.985
547,359.565
548,359.185
549,360.155
550,358.9
551,358.955
552,359.55
553,360.195
554,358.9
555,360.695
556,360.31
557,361.665
558,361.36
559,360.55
560,359.95
561,360.32
562,360.04
563,361.105
564,360.175
565,359.83
566,359.705
567,360.88
568,359.97
569,359.835
570,359.545
571,359.985
572,359.88
573,360.765
574,360.91
575,360.25
576,359.165
577,360.065
578,359.9
579,360.74
580,360.5
581,360.535
582,360.8
583,359.98
584,360.715
585,360.86
586,361.295
587,361.515
588,360.1
589,360.305
590,361.04
591,361.105
592,360.235
593,361.84
594,361.165
595,361.005
596,360.865
597,361.92
598,361
599,361.375
600,360.94
601,360.94
602,360.14
603,360.705
604,360.375
605,361.065
606,360.465
607,360.845
608,360.03
609,360.465
610,359.895
611,361.1
612,360.37
613,361.625
614,361.915
615,360.795
616,360.98
617,361.75
618,360.98
619,361.81
620,362.195
621,361.645
622,361.425
623,362.3
624,361.855
625,361.24
626,360.94
627,361.93
628,361.625
629,361.32
630,362.31
631,361.98
632,361.17
633,361.48
634,361.485
635,360.705
636,361.825
637,361.045
638,362.4
639,360.94
640,361.155
641,361.455
642,360.87
643,360.705
644,361.53
645,361.465
646,361.87
647,361.65
648,362.4
649,362.56
650,360.745
651,362.225
652,361.43
653,362.275
654,361.87
655,363.22
656,361.925
657,363.515
658,362.765
659,362.43
660,363.185
661,362.44
662,362.715
663,363.075
664,361.555
665,362.085
666,360.125
667,361.86
668,360.2
669,361.505
670,361.73
671,362.195
672,361.51
673,361.74
674,361.215
675,362.16
676,361.11
677,362.44
678,362.195
679,362.955
680,362.25
681,362.035
682,362.33
683,363.215
684,362.725
685,361.645
686,361.99
687,362.11
688,362.55
689,362.27
690,361.73
691,361.84
692,362.465
693,361.925
694,361.66
695,361.955
696,362.61
697,361.56
698,361.145
699,361.855
700,360.505
701,361.41
702,360.92
703,360.975
704,360.71
705,361.19
706,360.78
707,361.105
708,361.63
709,361.925
710,361.215
711,361.45
712,362.905
713,362.04
714,361.405
715,363.375
716,363.305
717,363.225
718,362.71
719,363.355
720,362.69
721,364.08
722,362.135
723,362.95
724,363.335
725,362.815
726,361.74
727,363.03
728,361.84
729,362.83
730,360.465
731,362.385
732,361.035
733,362.34
734,361.405
735,361.995
736,361.625
737,361.75
738,362.16
739,361.82
740,362.42
741,362.5
742,362.815
743,363.145
744,363.81
745,363.28
746,363.345
747,363.63
748,363.25
749,363.08
750,363.485
751,362.4
752,363.625
753,362.29
754,363.03
755,362.395
756,363.335
757,362.66
758,363.035
759,362.045
760,361.905
761,361.675
762,360.6
763,361.17
764,360.35
765,361.48
766,361.29
767,360.395
768,359.91
769,359.93
770,359.795
771,360.145
772,359
773,359.805
774,359.96
775,360.115
776,360.145
777,360.4
778,359.54
779,360.85
780,361.17
781,360.65
782,360.9
783,361.435
784,361.285
785,362.235
786,361.37
787,362.165
788,360.985
789,361.92
790,361.58
791,361.55
792,361.66
793,362.135
794,361.075
795,361.195
796,361.295
797,361.49
798,361.175
799,361.755
800,360.175
801,360.85
802,360.47
803,360.18
804,359.89
805,359.855
806,360.24
807,359.265
808,359.06
809,359.82
810,359.175
811,360.21
812,359.715
813,361.425
814,360.46
815,360.495
816,361.105
817,361.34
818,360.6
819,362.13
820,361.42
821,360.7
822,361.795
823,361.475
824,361.82
825,361.7
826,361.295
827,361.98
828,361.435
829,361.265
830,361.255
831,362.28
832,361.45
833,361.17
834,362.245
835,362.48
836,361.885
837,363.8
838,363.705
839,364.045
840,364.285
841,365.5
842,363.405
843,365.375
844,363.715
845,364.85
846,363.455
847,363.29
848,361.835
849,362.96
850,360.98
851,361.145
852,360.415
853,360.645
854,360.45
855,360.195
856,360.525
857,361.305
858,360.52
859,359.86
860,360.975
861,360.91
862,360.135
863,361.075
864,360.25
865,360.075
866,359.715
867,360.37
868,358.695
869,360.06
870,358.88
871,358.625
872,358.475
873,359.265
874,358.88
875,357.735
876,358.66
877,358.33
878,358.135
879,358.045
880,356.465
881,357.29
882,356.58
883,357.455
884,356.255
885,356.4
886,356.05
887,355.88
888,357.175
889,356.96
890,355.56
891,357.26
892,357.01
893,358.375
894,357
895,358.25
896,358.595
897,358.26
898,358.245
899,358.915
900,358.93
901,357.9
902,358.76
903,359.01
904,358
905,358.575
906,357.415
907,357.555
908,357.95
909,357.64
910,357.18
911,356.61
912,357.04
913,357.57
914,356.03
915,355.505
916,356.295
917,356.245
918,355.9
919,355.23
920,355.525
921,356.095
922,355.265
923,355.41
924,355.12
925,355.945
926,355.81
927,356.1
928,356.135
929,355.43
930,356.5
931,356.78
932,356.78
933,358.255
934,358.085
935,358.115
936,358.05
937,358.58
938,358.425
939,359.23
940,359.05
941,359.22
942,359.1
943,359.425
944,358.945
945,359.815
946,358.285
947,358.945
948,359.025
949,358.73
950,358.395
951,358.915
952,358.945
953,359.35
954,359.14
955,359.215
956,359.595
957,359.32
958,359.455
959,360.35
960,360.05
961,361.625
962,359.49
963,360.115
964,359.85
965,360.88
966,360.59
967,361.52
968,361.78
969,361.73
970,361.15
971,363.795
972,364.46
973,365.475
974,366.365
975,369.655
976,371.25
977,374.31
978,377.19
979,379.805
980,383.125
981,386.735
982,390.145
983,394.19
984,397.215
985,399.68
986,403.01
987,403.865
988,405.95
989,407.615
990,408.11
991,407.82
992,406.855
993,406.045
994,403.865
995,403.83
996,401.42
997,400.355
998,399.355
999,398.2
1000,396
1001,396.155
1002,393.99
1003,393.79
1004,392.615
1005,392.51
1006,392.105
1007,391.88
1008,390.485
1009,388.93
1010,386.335
1011,385.375
1012,382.51
1013,381.68
1014,378.955
1015,377.905
1016,375.29
1017,374.33
1018,373.055
1019,372.4
1020,372.025
1021,369.55
1022,368.93
1023,370.525
1024,368.465
1025,368.66
1026,367.34
1027,366.91
1028,365.865
1029,364.91
1030,363.96
1031,363.44
1032,361.58
1033,361.53
1034,359.61
1035,360.135
1036,358.16
1037,358.125
1038,355.53
1039,355.6
1040,355.13
1041,353.595
1042,353.195
1043,352.785
1044,352.76
1045,351.875
1046,352.39
1047,352.21
1048,350.245
1049,351.9
1050,350.855
1051,352.265
1052,353.14
1053,352.47
1054,352.415
1055,352.875
1056,353.44
1057,353.19
1058,352.57
1059,353.405
1060,352.895
1061,353.825
1062,353.845
1063,353.42
1064,353.09
1065,353.055
1066,352.325
1067,352.83
1068,351.795
1069,352.9
1070,350.845
1071,351.185
1072,351.475
1073,350.845
1074,349.355
1075,350.43
1076,349.11
1077,349.045
1078,348.93
1079,349.025
1080,347.935
1081,348.315
1082,348.115
1083,348.695
1084,347.335
1085,347.615
1086,347.385
1087,346.105
1088,346.03
1089,346.69
1090,345.765
1091,346.1
1092,345.59
1093,345.365
1094,346.09
1095,346.17
1096,345.55
1097,346.33
1098,345.7
1099,346.59
1100,346.17
1101,346.725
1102,345.41
1103,346.675
1104,346.405
1105,345.47
1106,346.49
1107,346.245
1108,347.345
1109,347.69
1110,346.805
1111,348.575
1112,346.09
1113,348.11
1114,346.45
1115,347.68
1116,347.13
1117,347.42
1118,347.775
1119,346.785
1120,347.66
1121,347.24
1122,346.08
1123,347.205
1124,346.81
1125,346.695
1126,346.43
1127,345.95
1128,344.62
1129,345.49
1130,344.595
1131,344.86
1132,342.555
1133,343.805
1134,343.415
1135,343.59
1136,342.935
1137,343.16
1138,342.44
1139,343.145
1140,342.845
1141,343.415
1142,343.375
1143,342.625
1144,342.975
1145,344.185
1146,343.19
1147,343.64
1148,343.87
1149,343.785
1150,343.555
1151,343.915
1152,343.89
1153,344.87
1154,344.57
1155,344.61
1156,344.805
1157,345.415
1158,345.285
1159,345.9
1160,344.23
1161,344.53
1162,343.4
1163,344.2
1164,344.02
1165,343.325
1166,342.8
1167,342.765
1168,342.305
1169,341.46
1170,342.275
1171,341.285
1172,341.575
1173,341.44
1174,341.09
1175,340.7
1176,339.9
1177,339.665
1178,340.795
1179,340.795
1180,341.08
1181,340.25
1182,339.535
1183,340.3
1184,340.145
1185,342.06
1186,340.96
1187,341.435
1188,341.515
1189,342.765
1190,342.515
1191,342.81
1192,341.78
1193,342.695
1194,341.82
1195,343.42
1196,342.495
1197,343.24
1198,342.925
1199,343.48
1200,342.135
1201,342.91
1202,341.885
1203,342.535
1204,341.885
1205,342.17
1206,341.515
1207,341.425
1208,341.095
1209,340.84
1210,339.895
1211,340.505
1212,339.215
1213,339.315
1214,338.995
1215,338.925
1216,338.995
1217,339.34
1218,338.365
1219,338.775
1220,338.55
1221,339.85
1222,338.585
1223,340.42
1224,338.425
1225,339.145
1226,339.055
1227,339.88
1228,339.72
1229,339.715
1230,339.13
1231,340.295
1232,340.275
1233,341.06
1234,340.685
1235,341.07
1236,341.015
1237,340.5
1238,340.315
1239,340.97
1240,339.855
1241,340.715
1242,339.67
1243,340.495
1244,339.165
1245,339.655
1246,338.725
1247,339.67
1248,338.02
1249,338.275
1250,336.835
1251,337.825
1252,337.045
1253,337.265
1254,336.645
1255,337.105
1256,336.22
1257,337.355
1258,336.255
1259,337.995
1260,337.67
1261,337.355
1262,337.175
1263,337.56
1264,337.705
1265,336.98
1266,337.05
1267,337.835
1268,337.46
1269,337.81
1270,337.14
1271,337.425
1272,338.25
1273,337.63
1274,337.605
1275,338.13
1276,337.76
1277,338.23
1278,338.44
1279,339.315
1280,338.62
1281,339.3
1282,337.96
1283,337.1
1284,337.895
1285,336.775
1286,336.38
1287,337.945
1288,336.155
1289,336.915
1290,336.23
1291,336.94
1292,336.63
1293,336.835
1294,335.98
1295,336.765
1296,335.715
1297,335.44
1298,335.22
1299,335.73
1300,335.45
1301,334.715
1302,336.225
1303,335.57
1304,335.31
1305,335.88
1306,335.685
1307,336.145
1308,335.38
1309,336.15
1310,335.07
1311,335.835
1312,334.64
1313,335.24
1314,334.69
1315,335.7
1316,335.775
1317,336.13
1318,335.14
1319,336.145
1320,335.76
1321,335.93
1322,334.635
1323,335.275
1324,334.78
1325,334.81
1326,334.43
1327,333.985
1328,333.385
1329,334.04
1330,332.92
1331,334.25
1332,333.615
1333,333.005
1334,332.805
1335,333.365
1336,333.785
1337,333.4
1338,332.925
1339,333.205
1340,333.06
1341,333.77
1342,333.24
1343,334.545
1344,333.805
1345,333.36
1346,333.975
1347,334.43
1348,334.295
1349,333.8
1350,333.985
1351,335.045
1352,334.18
1353,334.74
1354,334.03
1355,334.93
1356,334.375
1357,335.03
1358,334.08
1359,333.34
1360,333.665
1361,333.935
1362,333.205
1363,332.74
1364,332.465
1365,332.185
1366,331.435
1367,332.28
1368,331.035
1369,331.485
1370,330.475
1371,331.24
1372,330.655
1373,331.99
1374,331.74
1375,331.435
1376,332.105
1377,332.085
1378,331.025
1379,332.1
1380,331.26
1381,331.48
1382,331.67
1383,332.52
1384,331.78
1385,332.645
1386,331.5
1387,332.185
1388,331.21
1389,331.945
1390,331.54
1391,331.72
1392,331.61
1393,331.38
1394,330.715
1395,331.795
1396,330.795
1397,331.58
1398,331.175
1399,331.55
1400,331.025
1401,330.95
1402,330.255
1403,329.665
1404,329.33
1405,329.295
1406,329.15
1407,328.18
1408,328.445
1409,328.58
1410,327.685
1411,328.71
1412,328.055
1413,328.265
1414,328.52
1415,328.35
1416,327.775
1417,328.935
1418,328.54
1419,330.065
1420,329.255
1421,330.04
1422,329.98
1423,331.07
1424,330.12
1425,331.76
1426,330.855
1427,330.915
1428,331.74
1429,331.74
1430,330.53
1431,332.12
1432,330.225
1433,331.19
1434,330.545
1435,331.16
1436,329.42
1437,330.915
1438,329.52
1439,329.635
1440,329.505
1441,329.78
1442,328.725
1443,329.545
1444,328.395
1445,327.89
1446,328.48
1447,326.845
1448,326.785
1449,327.415
1450,326.43
1451,326.2
1452,324.625
1453,325.835
1454,325.075
1455,325.965
1456,325.22
1457,326.025
1458,325.74
1459,326.09
1460,326.515
1461,326.885
1462,326.97
1463,327.735
1464,327.385
1465,326.915
1466,327.65
1467,327.98
1468,327.36
1469,327.715
1470,328.34
1471,326.72
1472,327.855
1473,327.49
1474,328.165
1475,328.94
1476,327.915
1477,327.45
1478,328.35
1479,328.535
1480,327.505
1481,328.29
1482,327.46
1483,328.1
1484,328.255
1485,327.74
1486,327.045
1487,327.085
1488,327.36
1489,326.725
1490,326.585
1491,326.855
1492,325.79
1493,326.315
1494,325.61
1495,326.53
1496,324.38
1497,325.35
1498,324.795
1499,324.805
1500,324.13
1501,324.795
1502,324.93
1503,324.51
1504,324.425
1505,325.575
1506,323.535
1507,325.06
1508,323.595
1509,324.5
1510,322.685
1511,324.75
1512,322.625
1513,324.54
1514,322.18
1515,323.83
1516,323.655
1517,324.41
1518,324.61
1519,324.47
1520,325.22
1521,324.72
1522,324.17
1523,324.895
1524,324.135
1525,325.035
1526,325.88
1527,325.49
1528,324.33
1529,325.405
1530,325.365
1531,325.095
1532,325.175
1533,325.83
1534,325.58
1535,326
1536,325.8
1537,325.15
1538,325.525
1539,326.165
1540,325.595
1541,325.385
1542,325.16
1543,326.115
1544,325.465
1545,325.935
1546,324.735
1547,324.845
1548,325.27
1549,325.275
1550,324.04
1551,324.675
1552,323.035
1553,324.395
1554,323.8
1555,324.135
1556,323.93
1557,324.035
1558,322.845
1559,323.165
1560,323.085
1561,324.18
1562,322.61
1563,323.045
1564,323.28
1565,323.34
1566,323.205
1567,323.14
1568,321.5
1569,323.275
1570,320.79
1571,322.26
1572,321.99
1573,322.305
1574,322.23
1575,321.34
1576,321.235
1577,321.51
1578,320.59
1579,321.89
1580,321.115
1581,322.085
1582,322.04
1583,321.69
1584,321.305
1585,321.645
1586,320.51
1587,320.805
1588,319.86
1589,320.67
1590,320.575
1591,321.48
1592,320.1
1593,321.13
1594,320.845
1595,320.925
1596,319.65
1597,320.335
1598,319.55
1599,320.42
1600,319.67
