Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1,302.485
2,303.36
3,301.56
4,301.695
5,303.975
6,302.11
7,303.8
8,302.635
9,303.51
10,301.395
11,302.905
12,302.205
13,302.205
14,302.2
15,302.775
16,301.96
17,302.345
18,302.105
19,303.685
20,302.475
21,302.335
22,302.91
23,303.2
24,302.48
25,303.47
26,302.125
27,302.61
28,302.8
29,303.39
30,304.295
31,304.79
32,305.055
33,305.92
34,305.115
35,305.98
36,306.665
37,307.815
38,307.985
39,309.835
40,309.63
41,311.495
42,312.02
43,315.815
44,316.33
45,317.545
46,320.665
47,322.73
48,324.04
49,327.225
50,327.655
51,330.415
52,332.505
53,334.7
54,336.295
55,337.31
56,337.78
57,340.54
58,340.13
59,342.02
60,342.635
61,344.025
62,343.9
63,345.02
64,345.225
65,346.2
66,344.69
67,346.975
68,346.38
69,347.72
70,347.98
71,349.355
72,350.28
73,350.715
74,350.365
75,351.795
76,353.07
77,353.115
78,353.715
79,355.345
80,354.47
81,356.26
82,356.935
83,358.205
84,358.79
85,359.18
86,361.335
87,362.31
88,362.845
89,364.13
90,364.265
91,366.71
92,365.985
93,368.265
94,367.89
95,369.695
96,369.74
97,370.89
98,370.725
99,370.455
100,371.54
101,372.09
102,372.465
103,372.89
104,372.8
105,372.87
106,372.995
107,373.535
108,373.41
109,374.015
110,374.505
111,374.21
112,374.71
113,374.635
114,373.525
115,375.45
116,374.53
117,375.38
118,373.77
119,373.965
120,373.4
121,374.13
122,373.345
123,373.335
124,373.69
125,373.865
126,373.955
127,374.305
128,373.765
129,373.585
130,373.14
131,375
132,373.735
133,374.04
134,374.29
135,374.76
136,374.675
137,373.87
138,374.07
139,374.885
140,373.885
141,375.01
142,374.15
143,375.045
144,374.345
145,375.92
146,374.08
147,375.975
148,374.74
149,375.225
150,375.275
151,375.13
152,374.035
153,374.535
154,375.41
155,375.085
156,374.715
157,375.21
158,375.47
159,375.88
160,375.305
161,375.27
162,374.965
163,375.355
164,375.4
165,376.72
166,376.37
167,376.965
168,376.695
169,377.355
170,377.435
171,377.91
172,377.805
173,379.055
174,377.91
175,379.455
176,378.915
177,380.6
178,378.89
179,378.625
180,378.63
181,378.61
182,377.4
183,377.13
184,377.445
185,377.27
186,375.82
187,376.425
188,375.405
189,376.08
190,374.675
191,374.835
192,374.315
193,374.92
194,373.875
195,375.305
196,374.485
197,374.52
198,374.47
199,375.54
200,373.835
201,375.08
202,374.505
203,374.98
204,375.43
205,375.225
206,375.405
207,375.945
208,374.935
209,374.955
210,374.69
211,374.85
212,374.08
213,374.03
214,374.665
215,374.845
216,374.45
217,374.52
218,374.31
219,373.84
220,374.555
221,373.97
222,373.435
223,374.915
224,373.75
225,375.02
226,373.78
227,374.06
228,372.265
229,374.285
230,374.6
231,375.41
232,374.265
233,375.045
234,374.77
235,376.385
236,374.57
237,373.855
238,374.595
239,375.545
240,374.025
241,375.075
242,374.125
243,374.74
244,375.795
245,374.83
246,374.955
247,375.62
248,375.01
249,375.3
250,375.04
251,375.41
252,375.535
253,374.425
254,373.93
255,375.28
256,374.695
257,375.34
258,374.345
259,375.6
260,375.085
261,375.48
262,374.68
263,375.045
264,373.98
265,374.38
266,374.725
267,374.345
268,373.955
269,373.865
270,373.67
271,374.525
272,373.665
273,373.965
274,374.105
275,374.495
276,372.985
277,373.85
278,373.64
279,373.935
280,373.845
281,373.145
282,372.775
283,373.115
284,372.35
285,373.17
286,373.04
287,373.095
288,373.135
289,373.395
290,373.975
291,373.985
292,372.95
293,373.58
294,373.6
295,373.22
296,373.3
297,373.035
298,372.94
299,373.65
300,372.09
301,373.7
302,372.27
303,372.42
304,372.275
305,373.45
306,371.7
307,372.31
308,370.88
309,372.76
310,371.8
311,371.525
312,370.55
313,371.445
314,370.51
315,372
316,371.33
317,371.595
318,372.3
319,372.265
320,371.4
321,371.64
322,370.735
323,372.06
324,371.85
325,371.97
326,371.37
327,371.98
328,371.45
329,372.725
330,371.46
331,372.03
332,371.475
333,371.245
334,371.49
335,370.565
336,370.425
337,371.42
338,370.175
339,371.56
340,371.11
341,372.005
342,371.13
343,370.745
344,370.285
345,372.44
346,371.255
347,371.27
348,371.885
349,371.345
350,370.755
351,371.565
352,370.465
353,372.73
354,371.45
355,372.705
356,371.595
357,371.64
358,372.315
359,371.405
360,370.875
361,371.795
362,370.625
363,371.895
364,371.66
365,371.53
366,371.535
367,371.365
368,371.01
369,371.205
370,371.57
371,373.515
372,372.14
373,372.865
374,372.33
375,372.03
376,372
377,372.31
378,371.025
379,372.095
380,370.915
381,372.63
382,371.935
383,372.465
384,372.04
385,372.51
386,370.9
387,372.005
388,371.71
389,372.405
390,370.97
391,370.93
392,371.53
393,372.35
394,371.655
395,371.51
396,370.615
397,371.535
398,371.12
399,370.72
400,371.305
401,371.425
402,370.615
403,371.33
404,370.45
405,371.45
406,371.205
407,371.075
408,370.76
409,371.975
410,371.355
411,373.105
412,373.415
413,372.615
414,372.545
415,374.23
416,373.83
417,374.7
418,373.3
419,373.54
420,373.175
421,373.385
422,371.995
423,373.37
424,372.13
425,371.585
426,371.21
427,371.76
428,371.24
429,370.87
430,371.87
431,371.855
432,371.045
433,370.775
434,370.875
435,370.77
436,370.5
437,370.76
438,369.99
439,370.18
440,369.765
441,370.895
442,370.4
443,369.95
444,369.51
445,370.765
446,370.17
447,370.185
448,369.7
449,370.16
450,369.325
451,370
452,368.755
453,369.02
454,369.33
455,369.685
456,368.895
457,369.195
458,369.535
459,369.955
460,369.43
461,369.855
462,369.855
463,370.03
464,369.295
465,368.95
466,370.105
467,368.91
468,370
469,370.8
470,369.855
471,370.02
472,370.075
473,369.635
474,369.415
475,370.58
476,370.005
477,370.21
478,369.765
479,369.985
480,369.045
481,369.64
482,369.22
483,369.985
484,370.26
485,368.1
486,369.735
487,369.995
488,369.715
489,369.825
490,369.735
491,369.845
492,370.13
493,370.59
494,370.84
495,370.595
496,370.145
497,370.155
498,368.68
499,369.93
500,370.03
501,369.305
502,369.43
503,369.39
504,369.575
505,369.73
506,369.475
507,369
508,368.76
509,369.995
510,369.66
511,368.215
512,368.92
513,368.815
514,369.135
515,369.725
516,368.555
517,369.42
518,369.125
519,369.455
520,368.995
521,369.425
522,369.54
523,370.595
524,370.31
525,371.71
526,371.49
527,371.92
528,371.34
529,372.47
530,372.59
531,372.765
532,372.355
533,372.315
534,372.035
535,370.505
536,369.815
537,369.325
538,368.76
539,368.875
540,368.7
541,367.705
542,367.775
543,368.515
544,367.795
545,367.375
546,367.75
547,366.915
548,367.565
549,368.54
550,367.025
551,367.91
552,368.56
553,367.86
554,367.215
555,368.54
556,367.63
557,366.98
558,368.06
559,368.015
560,367.83
561,368.08
562,367.51
563,368.135
564,367.81
565,367.82
566,367.43
567,367.73
568,367.1
569,368.275
570,366.855
571,367.29
572,367.06
573,367.15
574,366.62
575,366.5
576,366.175
577,366.78
578,366.515
579,366.885
580,367.095
581,366.285
582,367.155
583,367.075
584,366.715
585,367.865
586,366.84
587,368.35
588,365.79
589,367.605
590,367.01
591,368.19
592,366.48
593,366.955
594,366.19
595,367.225
596,367.9
597,366.465
598,366.495
599,366.27
600,364.895
601,366.035
602,364.84
603,365.96
604,366.075
605,366.555
606,365.145
607,366.8
608,365.275
609,365.79
610,365.485
611,366.465
612,365.63
613,365.405
614,365.93
615,365.61
616,365.325
617,366.24
618,365.825
619,366.165
620,366.69
621,365.815
622,366.495
623,365.73
624,365.565
625,365.83
626,365.825
627,365.9
628,365.46
629,364.865
630,365.665
631,365.165
632,365.005
633,365.915
634,364.125
635,364.805
636,364.675
637,365.23
638,364.475
639,364.33
640,364.58
641,364.94
642,362.7
643,364.83
644,363.985
645,364.58
646,364.54
647,364.985
648,365.72
649,365.225
650,364.455
651,364.53
652,365.135
653,365.425
654,364.945
655,364.625
656,363.92
657,364.82
658,364.22
659,364.96
660,364.09
661,364.11
662,364.74
663,363.92
664,363.94
665,365.26
666,362.205
667,364.14
668,363.655
669,363.88
670,363.845
671,362.835
672,363.46
673,364.375
674,363.18
675,363.95
676,363.96
677,364.185
678,363.95
679,363.915
680,363.24
681,362.43
682,363.23
683,363.715
684,363.83
685,364.065
686,364.84
687,364.9
688,363.5
689,363.935
690,362.715
691,363.57
692,362.39
693,362.695
694,363.495
695,362.005
696,361.74
697,362.27
698,361.09
699,361.93
700,361.58
701,361.125
702,360.615
703,361.71
704,361.705
705,361.99
706,361.315
707,361.935
708,360.81
709,362.005
710,361.825
711,362.165
712,362.66
713,363.125
714,362.975
715,362.37
716,362.485
717,362.68
718,362.16
719,362.55
720,362.515
721,362.045
722,362.4
723,362.75
724,361.555
725,362.35
726,361.065
727,362.52
728,361.29
729,362.355
730,361.525
731,361.595
732,361.23
733,361.49
734,360.165
735,360.745
736,360.475
737,361.45
738,360.115
739,360.535
740,360.92
741,360.755
742,361.52
743,362.065
744,362.74
745,362.595
746,361.06
747,362.59
748,361.82
749,362.48
750,361.49
751,362.02
752,361.01
753,361.025
754,360.56
755,361.87
756,360.955
757,361.265
758,360.225
759,360.58
760,359.58
761,359.425
762,358.675
763,359.14
764,358.335
765,358.345
766,359.44
767,358.37
768,358.425
769,358.535
770,356.945
771,358.265
772,357.815
773,358.49
774,358.05
775,358.555
776,358.005
777,358.965
778,357.785
