Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1126,342.06
1127,341.275
1128,340.73
1129,341.52
1130,340.65
1131,340.305
1132,340.325
1133,339.76
1134,340.29
1135,339.725
1136,338.955
1137,339.17
1138,339.02
1139,338.115
1140,340.175
1141,339.315
1142,339.33
1143,338.66
1144,339.995
1145,338.265
1146,340.65
1147,338.995
1148,339.93
1149,339.32
1150,341.465
1151,339.595
1152,340.045
1153,340.2
1154,340.655
1155,341.015
1156,341.035
1157,340.205
1158,340.6
1159,340.73
1160,339.825
1161,339.825
1162,339.565
1163,339.365
1164,340.165
1165,338.625
1166,338.875
1167,338.41
1168,338.545
1169,338.33
1170,338.23
1171,337.33
1172,337.715
1173,336.975
1174,338.365
1175,336.43
1176,336.195
1177,335.64
1178,336.165
1179,336.045
1180,336.79
1181,336.385
1182,337.145
1183,335.81
1184,337.67
1185,337.265
1186,337.26
1187,337.925
1188,338.3
1189,337.085
1190,338.085
1191,338.385
1192,338.865
1193,337.785
1194,338.58
1195,338.18
1196,338.635
1197,337.95
1198,338.825
1199,338.56
1200,338.54
1201,337.825
1202,338.845
1203,337.8
1204,338.4
1205,338.14
1206,337.765
1207,336.75
1208,337.54
1209,336.925
1210,336.55
1211,335.73
1212,337.14
1213,335.795
1214,336.29
1215,335.09
1216,335.78
1217,334.785
1218,335.075
1219,333.95
1220,334.93
1221,334.72
1222,335.235
1223,335.335
1224,335.97
1225,334.9
1226,335.94
1227,335.67
1228,336.345
1229,335.695
1230,336.595
1231,336.595
1232,337.235
1233,335.995
1234,336.7
1235,336.66
1236,336.9
1237,336.56
1238,337.155
1239,336.205
1240,336.905
1241,335.78
1242,335.995
1243,336.385
1244,336.015
1245,335.01
1246,335.205
1247,334.36
1248,335.395
1249,334.585
1250,334.765
1251,334.575
1252,334.07
1253,333.315
1254,334.7
1255,332.595
1256,334.285
1257,333.26
1258,333.96
1259,333.535
1260,334.05
1261,333.76
1262,334.835
1263,334.015
1264,334.21
1265,334.825
1266,334.21
1267,334.205
1268,335.045
1269,334.05
1270,335
1271,334.73
1272,334.105
1273,334.395
1274,335.51
1275,334.29
1276,335.315
1277,334.66
1278,334.99
1279,334.19
1280,334.385
1281,334.265
1282,334.18
1283,333.865
1284,334.97
1285,333.63
1286,334.635
1287,333.42
1288,333.705
1289,333.175
1290,333.1
1291,333.11
1292,333.05
1293,332.815
1294,334.17
1295,334.375
1296,333.905
1297,332.74
1298,331.85
1299,331.5
1300,332.74
1301,331.6
1302,331.77
1303,332.5
1304,333.435
1305,332.28
1306,332.03
1307,331.865
1308,332.575
1309,333.02
1310,333.255
1311,331.9
1312,332.81
1313,332.955
1314,332.805
1315,332.795
1316,332.945
1317,332.135
1318,332.83
1319,332.83
1320,332.9
1321,331.245
1322,331.79
1323,331.7
1324,332.5
1325,331.505
1326,331.505
1327,330.44
1328,332.14
1329,330.37
1330,330.05
1331,330.71
1332,331.44
1333,330.75
1334,330.795
1335,330.225
1336,329.965
1337,330.345
1338,330.01
1339,329.27
1340,331.06
1341,330.41
1342,330.645
1343,329.64
1344,331.39
1345,330.74
1346,331.9
1347,331.04
1348,331.445
1349,331.38
1350,331.91
1351,330.915
1352,332.43
1353,331.89
1354,332.355
1355,331.715
1356,331.635
1357,331.545
1358,330.78
1359,331.07
1360,330.08
1361,330.27
1362,331.025
1363,330.62
1364,329.27
1365,328.55
1366,329.655
1367,329.3
1368,328.98
1369,328.19
1370,328.515
1371,327.62
1372,328.045
1373,327.105
1374,329.62
1375,327.79
1376,328.86
1377,328.4
1378,328.805
1379,328.435
1380,329.61
1381,329.24
1382,329.135
1383,329.03
1384,329.33
1385,329.93
1386,329.715
1387,328.5
1388,329.075
1389,328.7
1390,330.13
1391,329.295
1392,329.425
1393,328.28
1394,328.945
1395,329.045
1396,329.175
1397,327.855
1398,328.17
1399,328.77
1400,327.805
1401,326.965
1402,328.13
1403,327.63
1404,327.59
1405,326.49
1406,327.565
1407,326.16
1408,327.15
1409,326.395
1410,326.835
1411,326.16
1412,327.31
1413,327.25
1414,326.695
1415,326.325
1416,326.99
1417,325.86
1418,327.05
1419,326.54
1420,327.395
1421,326.95
1422,328.21
1423,327.34
1424,328.84
1425,328.155
1426,327.94
1427,328.185
1428,328.825
1429,328.585
1430,329.145
1431,328.925
1432,329.375
1433,328.325
1434,328.61
1435,327.76
1436,328.435
1437,327.595
1438,327.69
1439,327.54
1440,327.45
1441,326.65
1442,326.52
1443,326.135
1444,326.51
1445,326.07
1446,326.16
1447,324.93
1448,324.83
1449,324.005
1450,324.55
1451,323.095
1452,324.985
1453,323.105
1454,325.14
1455,323.72
1456,324.21
1457,323.52
1458,324.35
1459,324.115
1460,324.565
1461,324.195
1462,324.24
1463,324.06
1464,325.31
1465,324.43
1466,324.635
1467,325.2
1468,325.87
1469,324.505
1470,326.85
1471,325.42
1472,326.985
1473,326.16
1474,327.31
1475,326.25
1476,325.97
1477,326.96
1478,326.12
1479,326.12
1480,326.05
1481,326.305
1482,326.485
1483,325.495
1484,325.905
1485,324.735
1486,326.57
1487,324.85
1488,325.105
1489,325.035
1490,324.4
1491,324.185
1492,324.455
1493,324.075
1494,325.28
1495,324.05
1496,323.28
1497,322.7
1498,323.83
1499,322.11
1500,322.365
1501,322.515
1502,323.81
1503,321.82
1504,322.93
1505,321.66
1506,322.27
1507,321.84
1508,322.2
1509,321.295
1510,322.67
1511,321.525
1512,322.405
1513,321.115
1514,322.19
1515,322.875
1516,322.655
1517,321.99
1518,322.035
1519,321.755
1520,322.94
1521,322.525
1522,322.84
1523,322.33
1524,322.805
1525,322.52
1526,324.51
1527,322.81
1528,322.525
1529,322.975
1530,323.375
1531,323.35
1532,324.075
1533,323.24
1534,323.015
1535,323.365
1536,324.51
1537,324.23
1538,324.335
1539,323.485
1540,324.205
1541,323.295
1542,323.785
1543,322.66
1544,322.46
1545,322.575
1546,322.895
1547,322.97
1548,322.75
1549,322.52
1550,323.45
1551,322.49
1552,322.985
1553,322.495
1554,322.245
1555,322.33
1556,321.855
1557,321.895
1558,323.14
1559,321.53
1560,321.855
1561,320.825
1562,321.675
1563,322
1564,322
1565,320.675
1566,321.84
1567,320.63
1568,320.92
1569,320.25
1570,320.995
1571,319.875
1572,320.81
1573,320.735
1574,320.85
1575,320.97
1576,320.62
1577,320.245
1578,320.07
1579,319.305
1580,319.93
1581,318.77
1582,320.33
1583,320.36
1584,319.82
1585,319.305
1586,320.415
1587,319.69
1588,320.275
1589,318.54
1590,319.6
1591,319.285
1592,318.56
1593,318.88
1594,318.78
1595,318.95
1596,320.385
1597,318.51
1598,319.105
1599,318.965
1600,319.72
