Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1,300.595
2,301.635
3,300.635
4,303.065
5,301.265
6,301.63
7,301.44
8,302.19
9,302.025
10,302.545
11,301.83
12,301.875
13,300.29
14,302.045
15,301.55
16,301.84
17,300.955
18,301.325
19,302.215
20,301.7
21,301.68
22,302
23,300.795
24,301.99
25,300.115
26,300.83
27,300.235
28,301.575
29,301.98
30,302.73
31,302.305
32,303.355
33,302.3
34,302.915
35,303.405
36,303.04
37,304.01
38,304.725
39,302.885
40,304.795
41,305.965
42,306.485
43,306.355
44,308.595
45,307.455
46,310.5
47,309.59
48,311.58
49,312.18
50,313.2
51,314.22
52,316.11
53,316.04
54,317.77
55,317.11
56,318.12
57,318.775
58,318.825
59,318.915
60,319.82
61,319.705
62,321.595
63,320.58
64,321.48
65,321.525
66,320.675
67,321.035
68,321.315
69,321.76
70,323.2
71,322.455
72,323.23
73,322.785
74,323.535
75,323.835
76,324.27
77,323.975
78,324.69
79,325.18
80,325.55
81,326.05
82,326.01
83,327.305
84,327.945
85,327.39
86,327.44
87,327.69
88,328.085
89,330.44
90,330.43
91,330.02
92,330.18
93,330.895
94,332.13
95,330.81
96,332.645
97,332.17
98,332.765
99,332.495
100,333.71
101,332.665
102,334.34
103,335.06
104,334.385
105,333.94
106,333.995
107,333.715
108,334.785
109,335.135
110,334.975
111,334.525
112,335.43
113,335.455
114,336.08
115,335.37
116,337.94
117,336.595
118,336.235
119,334.585
120,335.81
121,334.77
122,335.145
123,334.97
124,335.845
125,334.84
126,335.97
127,335.09
128,336.54
129,335.35
130,335.93
131,336.065
132,336.16
133,335.76
134,337.355
135,336.735
136,337.155
137,336.725
138,336.87
139,337.18
140,337.32
141,338.045
142,337.87
143,337.975
144,338.525
145,339.17
146,338.81
147,339.575
148,338.71
149,338.79
150,338.475
151,338.94
152,338.745
153,339.675
154,339.21
155,339.415
156,340.37
157,341.015
158,340.195
159,339.295
160,340.6
161,340.175
162,340.72
163,340.33
164,341.525
165,341.595
166,341.76
167,342.1
168,343.395
169,344.15
170,344.435
171,343.825
172,346.605
173,347.075
174,348.135
175,347.935
176,349.365
177,349.365
178,350.11
179,349.275
180,348.255
181,346.845
182,347.13
183,345.395
184,346.01
185,344.335
186,343.64
187,342.78
188,342.685
189,341.765
190,341.57
191,340.285
192,340.46
193,340.99
194,340.55
195,339.705
196,340.08
197,339.92
198,340.5
199,340.01
200,340.515
201,340.585
202,341.38
203,341.65
204,341.25
205,341.53
206,341.78
207,341.37
208,341.47
209,341.585
210,340.625
211,340.52
212,340.575
213,340.7
214,340.525
215,341.12
216,339.82
217,340.25
218,339.25
219,340.31
220,340.495
221,340.74
222,340.885
223,340.275
224,340.265
225,339.72
226,340.89
227,341.205
228,341.985
229,341.47
230,341.715
231,341.43
232,342.35
233,341.45
234,341.93
235,342.04
236,341.865
237,342.42
238,343.205
239,342.26
240,343.3
241,343.55
242,343.955
243,344.065
244,343.46
245,344.225
246,344.1
247,344.67
248,344.69
249,345.405
250,345.675
251,345.26
252,346.315
253,344.795
254,346.09
255,346.775
256,347.06
257,346.49
258,346.565
259,347.14
260,348.23
261,347.54
262,347.03
263,346.775
264,346.805
265,345.35
266,345.595
267,346.535
268,346.775
269,345.405
270,346.26
271,345.275
272,346.46
273,346.355
274,347.225
275,346.34
276,346.17
277,347
278,348.055
279,348.635
280,348.365
281,348.28
282,347.55
283,345.67
284,346.87
285,346.63
286,347.765
287,347.95
288,349.635
289,348.78
290,349.27
291,349.79
292,349.105
293,349.575
294,350.445
295,349.89
296,349.175
297,347.85
298,348.555
299,348.93
300,348.86
301,348.17
302,347.98
303,347.335
304,348.085
305,346.6
306,347.2
307,348.005
308,348.04
309,347.885
310,348.18
311,347.04
312,348.57
313,347.775
314,348.27
315,347.81
316,348.13
317,347.165
318,347.675
319,348.875
320,349.215
321,348.595
322,348.38
323,348.875
324,348.27
325,348.955
326,350.015
327,349.5
328,349.13
329,349.61
330,349.685
331,348.755
332,349.1
333,349.315
334,349.795
335,348.525
336,349.265
337,348.895
338,348.935
339,350.415
340,349.845
341,350.42
342,350.12
343,349.31
344,350.29
345,350.525
346,350.88
347,350.675
348,350.26
349,349.59
350,351.03
351,350.85
352,351.6
353,350.97
354,352.265
355,351.175
356,352.465
357,351.58
358,352.535
359,352.725
360,352.49
361,351.79
362,352.675
363,351.715
364,352.475
365,352.455
366,353.18
367,352.835
368,354.53
369,353.635
370,354.635
371,355.65
372,357.355
373,356.375
374,358.465
375,355.345
376,354.985
377,354.09
378,355.145
379,353.72
380,354.45
381,353.55
382,355.21
383,354.805
384,355.76
385,354.4
386,355.985
387,356.24
388,356.03
389,355
390,354.865
391,354.245
392,356.335
393,355.29
394,355.545
395,355.48
396,355.21
397,354.905
398,355.34
399,355.845
400,356.74
401,355.24
402,356.79
403,356.04
404,355.72
405,355.98
406,356.52
407,356.37
408,357.155
409,357.615
410,357.545
411,358.345
412,360.505
413,361.24
414,362.695
415,361.475
416,363.965
417,361.795
418,364.19
419,363.63
420,363.29
421,362.755
422,363.74
423,361.56
424,361.67
425,361.955
426,360.8
427,360
428,360.8
429,360.085
430,361.025
431,359.625
432,360.85
433,360.36
434,359.665
435,360.37
436,360.405
437,359.13
438,359.67
439,358.385
440,359.26
441,358.325
442,359.955
443,359.865
444,358.81
445,358.155
446,360.715
447,359.375
448,358.755
449,358.55
450,359.715
451,358.93
452,359.39
453,359.375
454,358.68
455,359.57
456,359.285
457,358.78
458,359.71
459,360.075
460,360.56
461,359.315
462,360.065
463,359.44
464,360.59
465,359.345
466,359.645
467,361.74
468,361.395
469,360.305
470,362.11
471,361.695
472,362.95
473,363.2
474,363.26
475,362.9
476,363.335
477,364.005
478,365.655
479,362.84
480,363.565
481,363.245
482,362.6
483,361.88
484,364.08
485,363.45
486,364.015
487,363.93
488,363.595
489,363.08
490,364.235
491,364.655
492,365.835
493,366.965
494,368.4
495,367.35
496,366.52
497,366.095
498,366.86
499,366.64
500,366.26
501,365.855
502,365.37
503,364.89
504,365.895
505,365.665
506,366.445
507,365.84
508,366.17
509,364.76
510,366.425
511,365.08
512,366.74
513,366.37
514,367.16
515,365.415
516,365.91
517,366.265
518,367.68
519,367.175
520,367.735
521,368.345
522,368.845
523,369.645
524,370.605
525,371.68
526,373.35
527,372.735
528,372.51
529,372.29
530,373.475
531,375.075
532,376.22
533,376.46
534,375.775
535,373.805
536,372.895
537,371.585
538,371.115
539,369.235
540,368.795
541,368.785
542,368.555
543,368.675
544,369.11
545,368.935
546,367.87
547,368.11
548,369.37
549,368.375
550,368.34
551,368.71
552,369.865
553,368.87
554,368.33
555,368.43
556,369.68
557,369.975
558,370.505
559,369.845
560,370.575
561,369.86
562,370.785
563,371.055
564,370.175
565,370.21
566,371.515
567,369.28
568,370
569,369.72
570,369.97
571,370.62
572,371.525
573,370.41
574,371.125
575,369.845
576,371.16
577,370.095
578,371.44
579,371.19
580,372
581,370.345
582,371.26
583,371.22
584,372.645
585,371.955
586,371.43
587,370.91
588,371.54
589,371.2
590,372.285
591,372.755
592,373.25
593,372.8
594,373.055
595,372.765
596,372.855
597,371.965
598,373.91
599,372.15
600,372.61
601,372.095
602,371.425
603,371.89
604,373.05
605,372.11
606,372.595
607,372.075
608,372.375
609,372.845
610,373.015
611,372.965
612,373.725
613,372.13
614,372.465
615,372.88
616,373.835
617,373.875
618,374.325
619,374.22
620,373.51
621,373.5
622,374.48
623,373.85
624,374.815
625,374.77
626,374.84
627,373.225
628,374.235
629,374.185
630,375.225
631,374.685
632,374.11
633,374.605
634,374.435
635,373.885
636,374.535
637,374.305
638,373.895
639,373.885
640,373.65
641,372.645
642,374.175
643,374.56
644,375.05
645,374.04
646,374.715
647,373.955
648,374.38
649,374.78
650,374.68
651,376.195
652,376.295
653,374.735
654,375.555
655,376.24
656,376.53
657,376.05
658,375.735
659,375.485
660,375.995
661,375.545
662,376.73
663,376.055
664,376.17
665,375.515
666,375.635
667,375.97
668,375.65
669,375.915
670,375.96
671,374.41
672,376.15
673,375.065
674,375.885
675,374.33
676,376.865
677,375.045
678,376.59
679,376.105
680,376.18
681,375.425
682,377.12
683,376.625
684,377.58
685,376.93
686,377.74
687,376.925
688,377.975
689,377.84
690,376.89
691,376.275
692,376.795
693,376.88
694,377.145
695,376.475
696,375.555
697,375.11
698,375.245
699,375.715
700,375.735
701,375.24
702,376.425
703,375.47
704,376.495
705,375.04
706,376.275
707,375.565
708,375.985
709,376.645
710,377.81
711,376.66
712,376.71
713,377.115
714,377.385
715,377.315
716,377.415
717,377.57
718,378.26
719,377.65
720,377.92
721,378.255
722,378.645
723,378.23
724,378.57
725,377.365
726,378.35
727,377.965
728,377.24
729,377.075
730,378.04
731,377.355
732,377.525
733,376.755
734,377.66
735,376.755
736,377.965
737,378.015
738,376.89
739,377.76
740,377.945
741,377.92
742,379.155
743,378.37
744,379.735
745,378.665
746,379.15
747,379.57
748,379.705
749,379.2
750,380.54
751,379.215
752,379.695
753,378.995
754,378.195
755,378.495
756,379.285
757,378.37
758,379.045
759,377.97
760,378.455
761,377.165
762,378.54
763,377.24
764,377.935
765,376.915
766,378.005
767,375.91
768,376.385
769,375.495
770,377
771,375.925
772,376.555
773,374.57
774,376.015
775,376.355
776,376.785
777,376.52
778,376.635
779,376.325
780,377.47
781,376.335
782,376.775
783,377.815
784,378.295
785,376.55
786,378.31
787,377.775
788,379.28
789,378.64
790,379.28
791,378.235
792,378.615
793,378.66
794,378.25
795,377.91
796,377.525
797,376.875
798,378.89
799,377.68
800,377.175
801,376.035
802,376.645
803,377.175
804,377.08
805,375.34
806,376.125
807,375.475
808,376.605
809,375.565
810,376.09
811,375.36
812,376.595
813,376.28
814,376.9
815,376.455
816,378.065
817,377.82
818,377.875
819,377.95
820,378.06
821,378.045
822,377.91
823,377.24
824,377.545
825,377.905
826,376.725
827,376.885
828,377.835
829,375.99
830,378.14
831,377.33
832,376.97
833,375.56
834,376.37
835,374.97
836,376.255
837,375.135
838,375.505
839,374.77
840,375.31
841,374.835
842,374.375
843,375.25
844,375.84
845,374.735
846,376.635
847,376.445
848,376.665
849,375.7
850,376.565
851,376.195
852,375.49
853,375.53
854,376.35
855,375.56
856,376.9
857,376.76
858,375.7
859,376.975
860,377.575
861,375.895
862,377.6
863,377.635
864,376.455
865,376.5
866,376.23
867,376.275
868,376.255
869,377.09
870,376.96
871,375.585
872,374.9
873,374.945
874,374.455
875,374.21
876,374.035
877,373.3
878,373.27
879,372.94
880,373.11
881,372.55
882,374.11
883,372.96
884,373.6
885,371.48
886,372.25
887,372.47
888,374.47
889,373.85
890,374.14
891,373.255
892,373.7
893,373.795
894,374.31
895,373.425
896,374.535
897,373.83
898,374.635
899,373.275
900,375.01
901,374.895
902,374.755
903,374.78
904,374.57
905,374.365
906,373.68
907,373.785
908,373.9
909,372.91
910,373.105
911,372.995
912,371.695
913,370.99
914,371.22
915,371.355
916,371.75
917,370.855
918,372.25
919,371.165
920,371.495
921,372.595
922,373.125
923,372.885
924,372.175
925,372.205
926,373.335
927,372.54
928,373.765
929,372.66
930,374.72
931,373.045
932,373.685
933,373.18
934,375.44
935,375.09
936,374.64
937,374.05
938,374.04
939,373.62
940,374.995
941,375.195
942,375.56
943,374.29
944,373.55
945,373.45
946,373.275
947,374.015
948,373.475
949,373.525
950,372.675
951,371.48
952,372.57
953,373.345
954,372.52
955,371.47
956,371.655
957,370.285
958,371.675
959,370.245
960,370.885
961,371.03
962,370.325
963,370.24
964,370.79
965,370.07
966,370.74
967,371.085
968,371.725
969,371.34
970,372.76
971,372.035
972,373.99
973,373.25
974,375.405
975,374.52
976,375.91
977,375.53
978,377.66
979,377.94
980,380.195
981,380.65
982,382
983,382.175
984,384.105
985,383.42
986,384.795
987,385.795
988,386.025
989,386.675
990,386.58
991,385.375
992,386.38
993,385.92
994,386.28
995,385
996,384.205
997,382.725
998,382.81
999,381.43
1000,381.9
1001,380.4
1002,380.17
1003,378.9
1004,379.215
1005,378.16
1006,378.665
1007,377.755
1008,377.52
1009,376.32
1010,376.71
1011,376.24
1012,376.64
1013,374.71
1014,375.22
1015,373.71
1016,374.41
1017,372.52
1018,371.795
1019,372.65
1020,373.395
1021,372.645
1022,372.535
1023,370.96
1024,372.745
1025,371.48
1026,373.215
1027,372.26
1028,373.115
1029,371.365
1030,372.365
1031,370.24
1032,370.6
1033,369.38
1034,369.56
1035,369.205
1036,367.38
1037,366.545
1038,366.505
1039,366.99
1040,365.29
1041,364.43
1042,364.78
1043,364.41
1044,363.01
1045,363.575
1046,364.46
1047,363.955
1048,363.565
1049,363.555
1050,364.04
1051,363.3
1052,364.11
1053,363.83
1054,364.875
1055,364.54
1056,364.715
1057,365.005
1058,365.645
1059,365.755
1060,365.46
1061,365.72
1062,365.92
1063,367
1064,367.25
1065,366.165
1066,367.27
1067,366.125
1068,367
1069,366.735
1070,366.89
1071,366.15
1072,366.275
1073,366.085
1074,365.11
1075,364.18
1076,364.15
1077,364.305
1078,363.98
1079,364.17
1080,362.78
1081,362.59
1082,362.115
1083,360.92
1084,362.165
1085,360.275
1086,362.165
1087,359.45
1088,361.625
1089,360.15
1090,360.45
1091,359.615
1092,361.145
1093,359.75
1094,360.225
1095,359.585
1096,359.2
1097,359.115
1098,359.695
1099,360.09
1100,359.765
1101,359.075
1102,358.125
1103,358.615
1104,358.175
1105,358.615
1106,359.005
1107,359.21
1108,358.855
1109,359.445
1110,359.56
1111,359.3
1112,360.915
1113,360.175
1114,361.07
1115,360.41
1116,362.54
1117,361.705
1118,361.61
1119,361.03
1120,362.1
1121,360.685
1122,360.615
1123,360.335
1124,360.39
1125,359.5
1126,359.55
1127,358.295
1128,358.63
1129,357.935
1130,357.35
1131,357.535
1132,357.84
1133,356.695
1134,357.67
1135,356.185
1136,356.385
1137,357.115
1138,356.86
1139,355.64
1140,357.135
1141,357.46
1142,355.775
1143,355.545
1144,356.575
1145,357.05
1146,357.085
1147,357.495
1148,358.865
1149,357.535
1150,358.485
1151,358.365
1152,359.675
1153,358.265
1154,358.805
1155,357.87
1156,358.58
1157,357.575
1158,359.365
1159,357.635
1160,358.645
1161,357.99
1162,358.045
1163,357.52
1164,357.6
1165,357.125
1166,357.5
1167,355.155
1168,356.5
1169,354.63
1170,354.48
1171,353.93
1172,354.125
1173,354.33
1174,354.34
1175,353.375
1176,352.545
1177,352.495
1178,352.62
1179,352.42
1180,353.08
1181,351.235
1182,352.355
1183,351.31
1184,353.08
1185,353.025
1186,353.375
1187,354.36
1188,354.145
1189,353.98
1190,355.26
1191,355.46
1192,355.625
1193,355.96
1194,356.655
1195,355.105
1196,355.535
1197,355.19
1198,357.17
1199,356.32
1200,356.9
1201,355.11
1202,355.77
1203,355.555
1204,356.135
1205,354.255
1206,354.685
1207,353.26
1208,353.43
1209,352.255
1210,353.595
1211,351.805
1212,352.745
1213,351.535
1214,351.965
1215,349.89
1216,351.01
1217,350.15
1218,350.595
1219,350.36
1220,350.925
1221,351.515
1222,351.185
1223,350.91
1224,351.185
1225,353.11
1226,351.685
1227,351.63
1228,351.505
1229,352.12
1230,353.03
1231,352.83
1232,354.33
1233,353.215
1234,353.115
1235,352.91
1236,353.335
1237,353.55
1238,353.23
1239,353.29
1240,352.58
1241,353.525
1242,352.165
1243,351.675
1244,351.585
1245,350.73
1246,351.25
1247,350.635
1248,350.2
1249,349.725
1250,349.145
1251,349.955
1252,350.225
1253,348.27
1254,347.915
1255,347.16
1256,348.045
1257,347.61
1258,347.89
1259,347.14
1260,347.625
1261,347.32
1262,347.585
1263,346.465
1264,348.165
1265,347.465
1266,346.945
1267,347.87
1268,348.52
1269,347.805
1270,348.56
1271,349.31
1272,349.685
1273,347.835
1274,350.46
1275,348.97
1276,349.91
1277,349.02
1278,351.005
1279,350.52
1280,350.53
1281,349.64
1282,349.855
1283,349.365
1284,350.58
1285,349.465
1286,348.7
1287,347.69
1288,348.305
1289,347.05
1290,347.52
1291,347.065
1292,347.275
1293,346.555
1294,347.16
1295,345.465
1296,346.44
1297,344.975
1298,345.31
1299,344.955
1300,344.48
1301,344.675
